PRIMARY_KEY,STATE,YEAR,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G
2006_MASSACHUSETTS,MASSACHUSETTS,2006,24875.0,68585.0,70752.0,74381.0,67618.0,576604.0,298033.0,899512.0
2006_MICHIGAN,MICHIGAN,2006,26192.0,129676.0,120173.0,130582.0,116774.0,988805.0,539517.0,1554514.0
2006_MINNESOTA,MINNESOTA,2006,12319.0,60712.0,59257.0,64619.0,73273.0,485414.0,282120.0,779853.0
2006_MISSISSIPPI,MISSISSIPPI,2006,2685.0,39617.0,36873.0,38819.0,26732.0,307988.0,134475.0,445148.0
2006_MISSOURI,MISSOURI,2006,20927.0,67873.0,66268.0,72023.0,63755.0,545475.0,286078.0,852480.0
2006_MONTANA,MONTANA,2006,794.0,10409.0,10311.0,11387.0,10870.0,85685.0,47340.0,133819.0
2006_NEBRASKA,NEBRASKA,2006,6933.0,22080.0,20338.0,21622.0,21527.0,166756.0,91811.0,265500.0
2006_NEVADA,NEVADA,2006,2937.0,31746.0,32711.0,33586.0,21352.0,267211.0,121779.0,391927.0
2006_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2006,2531.0,10375.0,15080.0,16431.0,15492.0,123282.0,67384.0,193197.0
2006_NEW_JERSEY,NEW_JERSEY,2006,27952.0,93043.0,98149.0,102827.0,94685.0,800060.0,408143.0,1236155.0
2006_NEW_MEXICO,NEW_MEXICO,2006,5852.0,25668.0,24311.0,25563.0,19329.0,198571.0,98129.0,302552.0
2006_NEW_YORK,NEW_YORK,2006,44649.0,186373.0,192095.0,210851.0,179030.0,1596900.0,857753.0,2499302.0
2006_NORTH_CAROLINA,NORTH_CAROLINA,2006,16601.0,118443.0,108731.0,110965.0,84556.0,892023.0,417414.0,1326038.0
2006_NORTH_DAKOTA,NORTH_DAKOTA,2006,977.0,6650.0,6931.0,7874.0,7818.0,56768.0,32275.0,90020.0
2006_OHIO,OHIO,2006,30774.0,133990.0,131258.0,144312.0,131200.0,1088429.0,583529.0,1702732.0
2006_OKLAHOMA,OKLAHOMA,2006,34378.0,49362.0,45369.0,46050.0,38453.0,373381.0,178292.0,586051.0
2006_OREGON,OREGON,2006,1147.0,39572.0,41754.0,43312.0,43833.0,339141.0,181683.0,521971.0
2006_PENNSYLVANIA,PENNSYLVANIA,2006,10953.0,126821.0,129546.0,146393.0,153112.0,1080146.0,648688.0,1739787.0
2006_RHODE_ISLAND,RHODE_ISLAND,2006,1764.0,10231.0,11135.0,12194.0,10832.0,90001.0,49616.0,141381.0
2006_SOUTH_CAROLINA,SOUTH_CAROLINA,2006,22217.0,53154.0,51217.0,55222.0,41588.0,425902.0,206748.0,654867.0
2006_SOUTH_DAKOTA,SOUTH_DAKOTA,2006,1248.0,9614.0,8866.0,9510.0,8795.0,72275.0,38021.0,111544.0
2006_TENNESSEE,TENNESSEE,2006,12323.0,77494.0,71857.0,72892.0,59904.0,587494.0,286397.0,886214.0
2006_TEXAS,TEXAS,2006,212137.0,352980.0,340488.0,338449.0,263224.0,2754665.0,1279727.0,4246529.0
2006_UTAH,UTAH,2006,3814.0,43518.0,40477.0,37743.0,36425.0,323940.0,152114.0,479868.0
2006_VERMONT,VERMONT,2006,4308.0,6198.0,6521.0,7186.0,7599.0,53234.0,31659.0,89201.0
2006_VIRGINIA,VIRGINIA,2006,20391.0,89644.0,88527.0,95083.0,82901.0,731650.0,378755.0,1130796.0
2006_WASHINGTON,WASHINGTON,2006,9082.0,72608.0,75695.0,80022.0,77160.0,613168.0,331916.0,954166.0
2006_WEST_VIRGINIA,WEST_VIRGINIA,2006,7469.0,24308.0,19935.0,21541.0,18508.0,165796.0,84366.0,257631.0
2006_WISCONSIN,WISCONSIN,2006,33821.0,60408.0,59356.0,65606.0,70699.0,490371.0,292100.0,816292.0
2006_WYOMING,WYOMING,2006,423.0,6575.0,6191.0,6697.0,6167.0,50997.0,27198.0,78618.0
2006_DOD_OVERSEAS,DOD_OVERSEAS,2006,2192.0,5519.0,5073.0,4198.0,2763.0,39878.0,13302.0,55372.0
2006_BIE,BIE,2006,,,,,,,,
2006_AMERICAN_SAMOA,AMERICAN_SAMOA,2006,1560.0,1022.0,1109.0,1232.0,1064.0,9181.0,4588.0,15329.0
2006_DOD_DOMESTIC,DOD_DOMESTIC,2006,2808.0,3209.0,2380.0,1306.0,524.0,18035.0,2579.0,23422.0
2006_GUAM,GUAM,2006,,,,,,,,
2006_NORTHERN_MARIANAS,NORTHERN_MARIANAS,2006,579.0,725.0,892.0,939.0,718.0,7115.0,3191.0,10885.0
2006_PUERTO_RICO,PUERTO_RICO,2006,207.0,35468.0,41624.0,42914.0,34829.0,337301.0,156618.0,494126.0
2006_VIRGIN_ISLANDS,VIRGIN_ISLANDS,2006,,1018.0,1315.0,1338.0,952.0,10219.0,5047.0,
2004_ALABAMA,ALABAMA,2004,1994.0,56964.0,56182.0,59286.0,42672.0,462799.0,208383.0,673176.0
2004_ALASKA,ALASKA,2004,1760.0,9870.0,9674.0,10857.0,8766.0,80351.0,40989.0,123100.0
2004_ARIZONA,ARIZONA,2004,9730.0,80614.0,77110.0,78595.0,71035.0,627544.0,320690.0,957964.0
2004_ARKANSAS,ARKANSAS,2004,7688.0,36967.0,33884.0,37369.0,28640.0,282856.0,134641.0,425185.0
2004_CALIFORNIA,CALIFORNIA,2004,119410.0,455155.0,488045.0,498806.0,409576.0,3897579.0,1915361.0,5932350.0
2004_COLORADO,COLORADO,2004,21256.0,56968.0,56425.0,59397.0,50387.0,462471.0,225281.0,709008.0
2004_CONNECTICUT,CONNECTICUT,2004,12448.0,41886.0,42652.0,45072.0,38340.0,349835.0,173221.0,535504.0
2004_DELAWARE,DELAWARE,2004,670.0,8279.0,8872.0,10494.0,7390.0,74650.0,35492.0,110812.0
2004_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2004,5432.0,5387.0,5300.0,5189.0,2820.0,43405.0,17725.0,66562.0
2004_FLORIDA,FLORIDA,2004,47995.0,197163.0,197293.0,209559.0,149810.0,1612640.0,781538.0,2442173.0
2004_GEORGIA,GEORGIA,2004,37791.0,122495.0,116129.0,122432.0,83872.0,958093.0,435058.0,1430942.0
2004_HAWAII,HAWAII,2004,1288.0,13576.0,14289.0,14422.0,10794.0,113811.0,54292.0,169391.0
2004_IDAHO,IDAHO,2004,2585.0,19603.0,18856.0,20299.0,17506.0,156033.0,77863.0,236481.0
2004_ILLINOIS,ILLINOIS,2004,68764.0,145797.0,158622.0,162192.0,132658.0,1268808.0,613676.0,1951248.0
2004_INDIANA,INDIANA,2004,7967.0,73142.0,78079.0,82728.0,63316.0,638897.0,301342.0,948206.0
2004_IOWA,IOWA,2004,6108.0,36713.0,33743.0,38097.0,36434.0,281348.0,154150.0,441606.0
2004_KANSAS,KANSAS,2004,2486.0,34203.0,33503.0,35915.0,33593.0,274136.0,143537.0,420159.0
2004_KENTUCKY,KENTUCKY,2004,37916.0,49027.0,47872.0,51172.0,39200.0,394933.0,187435.0,620284.0
2004_LOUISIANA,LOUISIANA,2004,23467.0,57386.0,61940.0,60194.0,40034.0,452898.0,190530.0,666895.0
2004_MAINE,MAINE,2004,1747.0,13687.0,14439.0,16850.0,14402.0,120841.0,62545.0,185133.0
2004_MARYLAND,MARYLAND,2004,23380.0,54838.0,63776.0,69567.0,57432.0,519199.0,268144.0,810723.0
2004_MASSACHUSETTS,MASSACHUSETTS,2004,23281.0,68357.0,72818.0,76831.0,63852.0,590537.0,293399.0,907217.0
2004_MICHIGAN,MICHIGAN,2004,20360.0,131141.0,125319.0,137898.0,111055.0,1028824.0,525196.0,1574380.0
2004_MINNESOTA,MINNESOTA,2004,11173.0,58657.0,59338.0,66016.0,71636.0,488617.0,280056.0,779846.0
2004_MISSISSIPPI,MISSISSIPPI,2004,2623.0,39547.0,38311.0,39115.0,25801.0,311121.0,129253.0,442997.0
2004_MISSOURI,MISSOURI,2004,13602.0,64328.0,66284.0,73619.0,61838.0,550737.0,276782.0,841121.0
2004_MONTANA,MONTANA,2004,759.0,10206.0,10440.0,12011.0,11173.0,87415.0,47906.0,136080.0
2004_NEBRASKA,NEBRASKA,2004,6114.0,21205.0,20429.0,22267.0,21557.0,167497.0,90945.0,264556.0
2004_NEVADA,NEVADA,2004,2894.0,29877.0,31950.0,32472.0,21385.0,255458.0,111314.0,369666.0
2004_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2004,2360.0,10116.0,15501.0,17237.0,14847.0,127173.0,66535.0,196068.0
2004_NEW_JERSEY,NEW_JERSEY,2004,25211.0,93157.0,100557.0,104437.0,88378.0,813471.0,400085.0,1238767.0
2004_NEW_MEXICO,NEW_MEXICO,2004,5322.0,24624.0,23880.0,26211.0,19518.0,197954.0,98202.0,301478.0
2004_NEW_YORK,NEW_YORK,2004,39801.0,188633.0,202267.0,218176.0,166975.0,1662931.0,840949.0,2543681.0
2004_NORTH_CAROLINA,NORTH_CAROLINA,2004,12468.0,111753.0,104337.0,109979.0,79257.0,861519.0,400014.0,1274001.0
2004_NORTH_DAKOTA,NORTH_DAKOTA,2004,1089.0,6643.0,7069.0,8127.0,8143.0,59390.0,33391.0,93870.0
2004_OHIO,OHIO,2004,26119.0,134215.0,134442.0,147161.0,127379.0,1106754.0,572944.0,1705817.0
2004_OKLAHOMA,OKLAHOMA,2004,31803.0,47152.0,44372.0,47270.0,37938.0,370720.0,175199.0,577722.0
2004_OREGON,OREGON,2004,988.0,38997.0,41298.0,44802.0,41125.0,336226.0,175263.0,512477.0
2004_PENNSYLVANIA,PENNSYLVANIA,2004,7154.0,124435.0,133418.0,151250.0,132551.0,1100188.0,590332.0,1697674.0
2004_RHODE_ISLAND,RHODE_ISLAND,2004,1633.0,8824.0,11731.0,12783.0,10533.0,96583.0,49458.0,147674.0
2004_SOUTH_CAROLINA,SOUTH_CAROLINA,2004,20961.0,52327.0,51999.0,56641.0,38736.0,430976.0,199472.0,651409.0
2004_SOUTH_DAKOTA,SOUTH_DAKOTA,2004,1173.0,9257.0,8862.0,9715.0,9389.0,73461.0,38907.0,113541.0
2004_TENNESSEE,TENNESSEE,2004,8132.0,74740.0,70555.0,73233.0,55490.0,573505.0,270211.0,851848.0
2004_TEXAS,TEXAS,2004,204665.0,333934.0,324389.0,329214.0,247655.0,2645636.0,1220980.0,4071281.0
2004_UTAH,UTAH,2004,9036.0,41088.0,37888.0,37674.0,35671.0,305321.0,148162.0,462519.0
2004_VERMONT,VERMONT,2004,3714.0,6249.0,6807.0,7846.0,7552.0,55972.0,32195.0,91881.0
2004_VIRGINIA,VIRGINIA,2004,18376.0,87223.0,89742.0,96540.0,77965.0,734088.0,365052.0,1117516.0
2004_WASHINGTON,WASHINGTON,2004,11921.0,71219.0,75151.0,80918.0,74121.0,612265.0,324600.0,948786.0
2004_WEST_VIRGINIA,WEST_VIRGINIA,2004,7989.0,20942.0,20670.0,22582.0,18319.0,168623.0,82574.0,259186.0
2004_WISCONSIN,WISCONSIN,2004,27444.0,58724.0,59267.0,67168.0,69510.0,491782.0,286807.0,806033.0
2004_WYOMING,WYOMING,2004,374.0,6264.0,5862.0,6985.0,6323.0,50647.0,27448.0,78469.0
2004_DOD_OVERSEAS,DOD_OVERSEAS,2004,2005.0,6283.0,5731.0,4712.0,2821.0,45432.0,14607.0,62044.0
2004_BUREAU_OF_INDIAN_EDUCATIO,BUREAU_OF_INDIAN_EDUCATIO,2004,,4266.0,3614.0,3707.0,2306.0,29405.0,12157.0,
2004_AMERICAN_SAMOA,AMERICAN_SAMOA,2004,1547.0,1016.0,1185.0,1115.0,878.0,9310.0,4191.0,15048.0
2004_DOD_DOMESTIC,DOD_DOMESTIC,2004,3009.0,3509.0,2675.0,1409.0,540.0,19677.0,2956.0,25642.0
2004_GUAM,GUAM,2004,430.0,2203.0,2509.0,2372.0,1657.0,19053.0,8919.0,28402.0
2004_NORTHERN_MARIANAS,NORTHERN_MARIANAS,2004,580.0,686.0,851.0,834.0,668.0,7072.0,3185.0,10837.0
2004_PUERTO_RICO,PUERTO_RICO,2004,199.0,38375.0,44497.0,43212.0,32917.0,356653.0,160428.0,517280.0
2004_VIRGIN_ISLANDS,VIRGIN_ISLANDS,2004,,989.0,1315.0,1288.0,929.0,10490.0,4779.0,
1993_ALABAMA,ALABAMA,1993,8264.0,56598.0,57497.0,60004.0,39900.0,470775.0,198651.0,677690.0
1993_ALASKA,ALASKA,1993,2787.0,10329.0,10156.0,9160.0,6975.0,80485.0,32347.0,115619.0
1993_ARIZONA,ARIZONA,1993,3164.0,57656.0,57701.0,53500.0,37614.0,461398.0,182737.0,647299.0
1993_ARKANSAS,ARKANSAS,1993,1248.0,34337.0,34255.0,36471.0,27169.0,280280.0,125801.0,407329.0
1993_CALIFORNIA,CALIFORNIA,1993,59954.0,444104.0,420233.0,380223.0,277271.0,3328627.0,1393530.0,4782111.0
1993_COLORADO,COLORADO,1993,7249.0,47598.0,50807.0,47665.0,34770.0,403871.0,164260.0,575380.0
1993_CONNECTICUT,CONNECTICUT,1993,6216.0,42338.0,39093.0,34662.0,27979.0,310022.0,127655.0,443893.0
1993_DELAWARE,DELAWARE,1993,565.0,8153.0,8285.0,8265.0,5882.0,67899.0,28930.0,97394.0
1993_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1993,5216.0,6986.0,5870.0,4935.0,3303.0,46917.0,17854.0,69987.0
1993_FLORIDA,FLORIDA,1993,34793.0,167140.0,168509.0,149054.0,100646.0,1313261.0,525569.0,1873623.0
1993_GEORGIA,GEORGIA,1993,5534.0,103365.0,99802.0,97354.0,62704.0,801526.0,324879.0,1131939.0
1993_HAWAII,HAWAII,1993,532.0,15199.0,14813.0,13245.0,10201.0,115852.0,48728.0,165112.0
1993_IDAHO,IDAHO,1993,1389.0,17039.0,18665.0,19185.0,15044.0,147789.0,69287.0,218465.0
1993_ILLINOIS,ILLINOIS,1993,42359.0,144758.0,138827.0,138518.0,106519.0,1114636.0,503024.0,1660019.0
1993_INDIANA,INDIANA,1993,3960.0,70226.0,72841.0,78125.0,60971.0,599876.0,282219.0,886055.0
1993_IOWA,IOWA,1993,5430.0,36348.0,36370.0,38548.0,32588.0,297395.0,142601.0,445426.0
1993_KANSAS,KANSAS,1993,2432.0,34575.0,35975.0,35902.0,27644.0,290339.0,127081.0,419852.0
1993_KENTUCKY,KENTUCKY,1993,15732.0,43340.0,48083.0,51306.0,37629.0,399494.0,184356.0,599582.0
1993_LOUISIANA,LOUISIANA,1993,12857.0,61133.0,60077.0,56522.0,39826.0,485035.0,202283.0,700175.0
1993_MAINE,MAINE,1993,1036.0,17536.0,17237.0,15844.0,13446.0,135445.0,59632.0,196113.0
1993_MARYLAND,MARYLAND,1993,17984.0,60378.0,61199.0,55285.0,40661.0,484461.0,197072.0,699517.0
1993_MASSACHUSETTS,MASSACHUSETTS,1993,13178.0,76494.0,69111.0,62412.0,51309.0,548850.0,232208.0,794236.0
1993_MICHIGAN,MICHIGAN,1993,11704.0,132658.0,120049.0,116702.0,87447.0,973756.0,423081.0,1408541.0
1993_MINNESOTA,MINNESOTA,1993,6656.0,62345.0,63194.0,63105.0,54642.0,507979.0,233253.0,747888.0
1993_MISSISSIPPI,MISSISSIPPI,1993,2197.0,37622.0,39236.0,39815.0,26156.0,319394.0,131112.0,452703.0
1993_MISSOURI,MISSOURI,1993,13950.0,65679.0,66445.0,66371.0,50195.0,536039.0,241874.0,791863.0
1993_MONTANA,MONTANA,1993,483.0,12021.0,12967.0,12834.0,10325.0,103488.0,46111.0,150082.0
1993_NEBRASKA,NEBRASKA,1993,3577.0,21374.0,22391.0,22611.0,18578.0,178475.0,81671.0,263723.0
1993_NEVADA,NEVADA,1993,1237.0,19179.0,19305.0,17825.0,12749.0,153912.0,60727.0,215876.0
1993_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1993,1292.0,8194.0,15630.0,14118.0,10635.0,126173.0,49098.0,176563.0
1993_NEW_JERSEY,NEW_JERSEY,1993,9225.0,90827.0,84767.0,79459.0,64402.0,685132.0,288263.0,982620.0
1993_NEW_MEXICO,NEW_MEXICO,1993,1933.0,23723.0,24182.0,24899.0,16767.0,200631.0,87768.0,290332.0
1993_NEW_YORK,NEW_YORK,1993,31687.0,205238.0,198259.0,188274.0,143055.0,1608489.0,743933.0,2384109.0
1993_NORTH_CAROLINA,NORTH_CAROLINA,1993,8469.0,93406.0,85989.0,86093.0,60856.0,705410.0,305060.0,1018939.0
1993_NORTH_DAKOTA,NORTH_DAKOTA,1993,615.0,8752.0,9266.0,9329.0,8066.0,74760.0,35000.0,110375.0
1993_OHIO,OHIO,1993,17210.0,140778.0,136317.0,141534.0,111932.0,1127686.0,517122.0,1662018.0
1993_OKLAHOMA,OKLAHOMA,1993,5456.0,44864.0,48242.0,46153.0,34744.0,389548.0,162511.0,557515.0
1993_OREGON,OREGON,1993,837.0,37859.0,41290.0,39500.0,32828.0,327629.0,147819.0,476285.0
1993_PENNSYLVANIA,PENNSYLVANIA,1993,4181.0,131842.0,131575.0,130209.0,107244.0,1079271.0,496382.0,1579834.0
1993_RHODE_ISLAND,RHODE_ISLAND,1993,465.0,11348.0,11603.0,10650.0,8094.0,92255.0,38470.0,131190.0
1993_SOUTH_CAROLINA,SOUTH_CAROLINA,1993,7244.0,45490.0,50357.0,50591.0,33949.0,414217.0,176745.0,598206.0
1993_SOUTH_DAKOTA,SOUTH_DAKOTA,1993,612.0,10574.0,11086.0,11427.0,8936.0,89480.0,39971.0,130063.0
1993_TENNESSEE,TENNESSEE,1993,9542.0,68462.0,65646.0,64124.0,47668.0,534579.0,236542.0,780663.0
1993_TEXAS,TEXAS,1993,120446.0,268646.0,284394.0,274208.0,178889.0,2291961.0,927209.0,3339616.0
1993_UTAH,UTAH,1993,2690.0,33623.0,35467.0,38031.0,31692.0,287657.0,137235.0,427582.0
1993_VERMONT,VERMONT,1993,2024.0,7766.0,8457.0,7496.0,6227.0,65038.0,27377.0,94439.0
1993_VIRGINIA,VIRGINIA,1993,3186.0,81787.0,81615.0,78443.0,60314.0,652886.0,278009.0,934081.0
1993_WASHINGTON,WASHINGTON,1993,5087.0,68908.0,73824.0,70666.0,55847.0,586429.0,255528.0,847044.0
1993_WEST_VIRGINIA,WEST_VIRGINIA,1993,3981.0,20077.0,22349.0,25677.0,21507.0,189013.0,96264.0,289258.0
1993_WISCONSIN,WISCONSIN,1993,17270.0,61136.0,63756.0,64669.0,53688.0,517311.0,248284.0,782865.0
1993_WYOMING,WYOMING,1993,,7190.0,8046.0,8268.0,6548.0,64212.0,29497.0,
1993_AMERICAN_SAMOA,AMERICAN_SAMOA,1993,1663.0,1056.0,1056.0,873.0,809.0,8255.0,3451.0,13369.0
1993_GUAM,GUAM,1993,486.0,2866.0,2517.0,2085.0,1154.0,19799.0,7752.0,28037.0
1993_NORTHERN_MARIANAS,NORTHERN_MARIANAS,1993,421.0,656.0,633.0,610.0,384.0,5303.0,1808.0,7532.0
1993_PUERTO_RICO,PUERTO_RICO,1993,281.0,38305.0,51411.0,50711.0,32610.0,416767.0,163511.0,580559.0
1993_VIRGIN_ISLANDS,VIRGIN_ISLANDS,1993,,1624.0,1755.0,1568.0,1097.0,14312.0,5508.0,
1999_ALABAMA,ALABAMA,1999,10548.0,56120.0,60012.0,56201.0,42576.0,472019.0,202045.0,684612.0
1999_ALASKA,ALASKA,1999,1344.0,9583.0,10926.0,10575.0,8381.0,84674.0,38790.0,124808.0
1999_ARIZONA,ARIZONA,1999,1772.0,67051.0,70418.0,65338.0,47907.0,551623.0,228813.0,782208.0
1999_ARKANSAS,ARKANSAS,1999,1425.0,34218.0,35707.0,35403.0,29316.0,281082.0,132893.0,415400.0
1999_CALIFORNIA,CALIFORNIA,1999,85992.0,459771.0,489356.0,431730.0,347914.0,3734997.0,1675778.0,5496767.0
1999_COLORADO,COLORADO,1999,12857.0,50378.0,56154.0,54599.0,41999.0,442631.0,200982.0,656470.0
1999_CONNECTICUT,CONNECTICUT,1999,10518.0,42193.0,45307.0,41205.0,31670.0,351202.0,150080.0,511800.0
1999_DELAWARE,DELAWARE,1999,716.0,7779.0,8685.0,8957.0,6490.0,71779.0,32562.0,105057.0
1999_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1999,4774.0,6617.0,6070.0,4408.0,2897.0,45931.0,15849.0,66554.0
1999_FLORIDA,FLORIDA,1999,53783.0,174953.0,190744.0,181574.0,116259.0,1496757.0,655903.0,2206443.0
1999_GEORGIA,GEORGIA,1999,31359.0,110359.0,116517.0,106688.0,72351.0,902312.0,378732.0,1312403.0
1999_HAWAII,HAWAII,1999,824.0,14618.0,15703.0,13175.0,10818.0,117754.0,52565.0,171143.0
1999_IDAHO,IDAHO,1999,2158.0,17024.0,19125.0,18589.0,17811.0,149624.0,76314.0,228096.0
1999_ILLINOIS,ILLINOIS,1999,58604.0,149840.0,158444.0,149397.0,126984.0,1251482.0,563940.0,1874026.0
1999_INDIANA,INDIANA,1999,4997.0,70438.0,79139.0,74540.0,64647.0,621216.0,287282.0,913495.0
1999_IOWA,IOWA,1999,5497.0,34596.0,36766.0,37966.0,37124.0,289970.0,155506.0,450973.0
1999_KANSAS,KANSAS,1999,2811.0,30845.0,35722.0,36759.0,32344.0,284169.0,143129.0,430109.0
1999_KENTUCKY,KENTUCKY,1999,15609.0,46373.0,49962.0,48427.0,39111.0,391065.0,186919.0,593593.0
1999_LOUISIANA,LOUISIANA,1999,16818.0,56021.0,57735.0,55710.0,42344.0,466950.0,205282.0,689050.0
1999_MAINE,MAINE,1999,1101.0,14274.0,16530.0,17493.0,13022.0,131629.0,59860.0,192590.0
1999_MARYLAND,MARYLAND,1999,19285.0,56942.0,69077.0,62776.0,50632.0,527889.0,236400.0,783574.0
1999_MASSACHUSETTS,MASSACHUSETTS,1999,19539.0,70029.0,79385.0,72545.0,56440.0,612594.0,265174.0,897307.0
1999_MICHIGAN,MICHIGAN,1999,24574.0,128059.0,133215.0,122548.0,96303.0,1024597.0,454253.0,1503424.0
1999_MINNESOTA,MINNESOTA,1999,9234.0,58952.0,64934.0,67705.0,67044.0,512177.0,273671.0,795082.0
1999_MISSISSIPPI,MISSISSIPPI,1999,1549.0,37906.0,40151.0,37344.0,26500.0,316525.0,129342.0,447416.0
1999_MISSOURI,MISSOURI,1999,18181.0,64608.0,70359.0,69850.0,56213.0,559158.0,262807.0,840146.0
1999_MONTANA,MONTANA,1999,498.0,10335.0,12046.0,12975.0,11571.0,96406.0,49965.0,146869.0
1999_NEBRASKA,NEBRASKA,1999,4631.0,20576.0,21969.0,22452.0,21630.0,171807.0,91247.0,267685.0
1999_NEVADA,NEVADA,1999,2043.0,25163.0,27660.0,24268.0,18139.0,211728.0,85966.0,299737.0
1999_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1999,1711.0,9048.0,17275.0,16793.0,12734.0,135527.0,59868.0,197106.0
1999_NEW_JERSEY,NEW_JERSEY,1999,14194.0,89520.0,100361.0,88757.0,69647.0,779208.0,312631.0,1106033.0
1999_NEW_MEXICO,NEW_MEXICO,1999,3127.0,22557.0,25573.0,25322.0,18941.0,202908.0,95903.0,301938.0
1999_NEW_YORK,NEW_YORK,1999,37613.0,199271.0,219305.0,202221.0,150444.0,1717122.0,781175.0,2535910.0
1999_NORTH_CAROLINA,NORTH_CAROLINA,1999,8515.0,101816.0,104658.0,96542.0,65558.0,824372.0,341200.0,1174087.0
1999_NORTH_DAKOTA,NORTH_DAKOTA,1999,647.0,7560.0,8135.0,9137.0,9306.0,66761.0,37783.0,105191.0
1999_OHIO,OHIO,1999,23239.0,130141.0,142337.0,140706.0,120885.0,1133207.0,540104.0,1696550.0
1999_OKLAHOMA,OKLAHOMA,1999,20894.0,43603.0,47039.0,46999.0,40024.0,380011.0,179387.0,580292.0
1999_OREGON,OREGON,1999,611.0,37232.0,43348.0,42721.0,36827.0,338512.0,165730.0,504853.0
1999_PENNSYLVANIA,PENNSYLVANIA,1999,2620.0,122320.0,141459.0,141714.0,121152.0,1121880.0,541172.0,1665672.0
1999_RHODE_ISLAND,RHODE_ISLAND,1999,1047.0,11078.0,12578.0,11592.0,9138.0,98113.0,42751.0,141911.0
1999_SOUTH_CAROLINA,SOUTH_CAROLINA,1999,16330.0,46274.0,49323.0,51601.0,36471.0,421121.0,183055.0,620506.0
1999_SOUTH_DAKOTA,SOUTH_DAKOTA,1999,1139.0,9171.0,9854.0,10618.0,9693.0,79167.0,41400.0,121706.0
1999_TENNESSEE,TENNESSEE,1999,13047.0,70814.0,71433.0,66243.0,53160.0,566148.0,251809.0,831004.0
1999_TEXAS,TEXAS,1999,138235.0,290806.0,308232.0,300830.0,217670.0,2466812.0,1095930.0,3700977.0
1999_UTAH,UTAH,1999,4281.0,34963.0,35921.0,35170.0,36594.0,283824.0,146450.0,434555.0
1999_VERMONT,VERMONT,1999,2491.0,6893.0,7965.0,8177.0,7014.0,62892.0,31913.0,97296.0
1999_VIRGINIA,VIRGINIA,1999,5293.0,83938.0,90781.0,85092.0,69333.0,705290.0,316757.0,1027340.0
1999_WASHINGTON,WASHINGTON,1999,6134.0,68699.0,79257.0,77543.0,68486.0,619917.0,308964.0,935015.0
1999_WEST_VIRGINIA,WEST_VIRGINIA,1999,6176.0,21216.0,21928.0,22409.0,20982.0,175736.0,88049.0,269961.0
1999_WISCONSIN,WISCONSIN,1999,20790.0,58524.0,64908.0,67878.0,64076.0,517125.0,281314.0,819229.0
1999_WYOMING,WYOMING,1999,0.0,6133.0,6878.0,7715.0,7049.0,55493.0,30436.0,85929.0
1999_DOD_OVERSEAS,DOD_OVERSEAS,1999,,,,,,,,
1999_DOD_DOMESTIC,DOD_DOMESTIC,1999,5069.0,11507.0,9896.0,6423.0,3355.0,73716.0,17537.0,96322.0
1999_BUREAU_OF_INDIAN_AFFAIRS,BUREAU_OF_INDIAN_AFFAIRS,1999,,4614.0,4134.0,3691.0,1965.0,32836.0,11626.0,
1999_AMERICAN_SAMOA,AMERICAN_SAMOA,1999,1399.0,1170.0,1157.0,1047.0,725.0,9330.0,3535.0,14264.0
1999_GUAM,GUAM,1999,584.0,2756.0,2813.0,2442.0,1392.0,20811.0,8800.0,30195.0
1999_NORTHERN_MARIANAS,NORTHERN_MARIANAS,1999,549.0,574.0,838.0,694.0,344.0,6471.0,2098.0,9118.0
1999_PUERTO_RICO,PUERTO_RICO,1999,619.0,43261.0,49835.0,45842.0,34428.0,389889.0,159788.0,550296.0
1999_VIRGIN_ISLANDS,VIRGIN_ISLANDS,1999,,1368.0,1669.0,1540.0,1096.0,13283.0,5904.0,
2007_ALABAMA,ALABAMA,2007,3592.0,55972.0,57795.0,58792.0,46200.0,466414.0,216941.0,686947.0
2007_ALASKA,ALASKA,2007,1679.0,9625.0,9420.0,9953.0,10092.0,77676.0,42049.0,121404.0
2007_ARIZONA,ARIZONA,2007,15854.0,86742.0,82876.0,81196.0,76275.0,668290.0,316376.0,1000520.0
2007_ARKANSAS,ARKANSAS,2007,12795.0,38192.0,35710.0,35944.0,30708.0,288518.0,138921.0,440234.0
2007_CALIFORNIA,CALIFORNIA,2007,68002.0,454743.0,467305.0,490054.0,468281.0,3801685.0,2011865.0,5881552.0
2007_COLORADO,COLORADO,2007,25649.0,61576.0,59449.0,58396.0,55334.0,478501.0,236141.0,740291.0
2007_CONNECTICUT,CONNECTICUT,2007,14180.0,39889.0,42488.0,43670.0,40927.0,339965.0,176592.0,530737.0
2007_DELAWARE,DELAWARE,2007,583.0,8817.0,9085.0,10176.0,7681.0,75619.0,37555.0,113757.0
